0.85;0.227469798
0.86;0.242220396
0.87;0.317339183
0.89;0.422505484
0.89;0.44504112
0.90;0.49674052
0.91;0.570185821
0.93;0.674904606
0.94;0.725869814
0.94;0.738004387
0.96;0.82634408
0.96;0.839202148
0.98;0.921433982
0.98;0.927303729
1.00;0.94649671
1.02;0.837285551
1.03;0.797049861
1.04;0.743675986
1.04;0.743675986
1.04;0.723791602
1.06;0.605757894
1.06;0.584008608
1.09;0.452672339
1.11;0.332552898
1.11;0.329216247
1.12;0.278381385
1.17;0
